4.545,2.5
4.60005329057,2.5
4.70010658114,2.5
4.8001598717,2.5
4.90021316227,2.5
5.00026645284,2.5
5.10031974341,2.5
5.20037303397,2.5
5.30042632454,2.5
5.40047961511,2.5
5.50053290568,2.5
5.60058619624,2.5
5.70063948681,2.5
5.80069277738,2.5
5.90074606795,2.5
6.00079935851,2.5
6.10085264908,2.5
6.20090593965,2.5
6.30095923022,2.5
6.40101252078,2.5
6.50106581135,2.5
6.60111910192,2.5
6.70117239249,2.5
6.80122568305,2.5
6.90127897362,2.5
7.00133226419,2.5
7.10138555476,2.5
7.20143884532,2.5
7.30149213589,2.5
7.40154542646,2.5
7.50159871703,2.5
7.60165200759,2.5
7.70170529816,2.5
7.80175858873,2.5
7.9018118793,2.5
8.00186516986,2.5
8.10191846043,2.5
8.201971751,2.5
8.30202504157,2.5
8.40207833213,2.5
8.5021316227,2.5
8.60218491327,2.5
8.70223820384,2.5
8.8022914944,2.5
8.90234478497,2.5
9.00239807554,2.5
9.10245136611,2.5
9.20250465667,2.5
9.30255794724,2.5
9.40261123781,2.5
9.50266452838,2.5
9.60271781894,2.5
9.70277110951,2.5
9.80282440008,2.5
9.90287769065,2.5
10.0029309812,2.5
10.1029842718,2.5
10.2030375623,2.5
10.3030908529,2.5
10.4031441435,2.5
10.5031974341,2.5
10.6032507246,2.5
10.7033040152,2.5
10.8033573058,2.5
10.9034105963,2.5
11.0034638869,2.5
11.1035171775,2.5
11.203570468,2.5
11.3036237586,2.5
11.4036770492,2.5
11.5037303397,2.5
11.6037836303,2.5
11.7038369209,2.5
11.8038902114,2.5
11.903943502,2.5
12.0039967926,2.5
12.1040500831,2.5
12.2041033737,2.5
12.3041566643,2.5
12.4042099548,2.5
12.5042632454,2.5
12.604316536,2.5
12.7043698265,2.5
12.8044231171,2.5
12.9044764077,2.5
13.0045296982,2.5
13.1045829888,2.5
13.2046362794,2.5
13.3046895699,2.5
13.4047428605,2.5
13.5047961511,2.5
13.6048494416,2.5
13.7049027322,2.5
13.8049560228,2.5
13.9050093133,2.5
14.0050626039,2.5
14.1051158945,2.5
14.2051691851,2.5
14.3052224756,2.5
14.4052757662,2.5
14.5053290568,2.5
14.6053823473,2.5
14.7054356379,2.5
14.8054889285,2.5
14.905542219,2.5
15.0,2.50559550959
15.0,2.60564880016
15.0,2.70570209073
15.0,2.80575538129
15.0,2.90580867186
15.0,3.00586196243
15.0,3.105915253
15.0,3.20596854356
15.0,3.30602183413
15.0,3.4060751247
15.0,3.50612841527
15.0,3.60618170583
15.0,3.7062349964
15.0,3.80628828697
15.0,3.90634157754
15.0,4.0063948681
15.0,4.10644815867
15.0,4.20650144924
15.0,4.30655473981
15.0,4.40660803037
15.0,4.50666132094
15.0,4.60671461151
15.0,4.70676790208
15.0,4.80682119264
15.0,4.90687448321
15.0,5.00692777378
15.0,5.10698106435
15.0,5.20703435491
15.0,5.30708764548
15.0,5.40714093605
15.0,5.50719422662
15.0,5.60724751718
15.0,5.70730080775
15.0,5.80735409832
15.0,5.90740738889
15.0,6.00746067945
15.0,6.10751397002
15.0,6.20756726059
15.0,6.30762055116
15.0,6.40767384172
14.9922728677,6.5
14.8922195771,6.5
14.7921662866,6.5
14.692112996,6.5
14.5920597054,6.5
14.4920064149,6.5
14.3919531243,6.5
14.2918998337,6.5
14.1918465432,6.5
14.0917932526,6.5
13.991739962,6.5
13.8916866715,6.5
13.7916333809,6.5
13.6915800903,6.5
13.5915267998,6.5
13.4914735092,6.5
13.3914202186,6.5
13.2913669281,6.5
13.1913136375,6.5
13.0912603469,6.5
12.9912070564,6.5
12.8911537658,6.5
12.7911004752,6.5
12.6910471847,6.5
12.5909938941,6.5
12.5,6.49094060352
12.5,6.39088731295
12.5,6.29083402238
12.5,6.19078073182
12.5,6.09072744125
12.5,5.99067415068
12.5,5.89062086011
12.5,5.79056756955
12.5,5.69051427898
12.5,5.59046098841
12.5,5.49040769784
12.5,5.39035440728
12.5,5.29030111671
12.5,5.19024782614
12.5,5.09019453557
12.5,4.99014124501
12.5,4.89008795444
12.5,4.79003466387
12.5,4.6899813733
12.5,4.58992808274
12.5,4.48987479217
12.5,4.3898215016
12.5,4.28976821103
12.5,4.18971492047
12.5,4.0896616299
12.5,3.98960833933
12.5,3.88955504876
12.5,3.7895017582
12.5,3.68944846763
12.5,3.58939517706
12.5106581135,3.5
12.6107114041,3.5
12.7107646946,3.5
12.8108179852,3.5
12.9108712758,3.5
13.0109245663,3.5
13.1109778569,3.5
13.2110311475,3.5
13.311084438,3.5
13.4111377286,3.5
13.5111910192,3.5
13.6112443097,3.5
13.7112976003,3.5
13.8113508909,3.5
13.9114041815,3.5
14.011457472,3.5
14.1115107626,3.5
14.2115640532,3.5
14.3116173437,3.5
14.4116706343,3.5
14.5117239249,3.5
14.6117772154,3.5
14.711830506,3.5
14.8118837966,3.5
14.9119370871,3.5
15.0,3.51199037769
15.0,3.61204366826
15.0,3.71209695883
15.0,3.8121502494
15.0,3.91220353996
15.0,4.01225683053
15.0,4.1123101211
15.0,4.21236341167
15.0,4.31241670223
15.0,4.4124699928
15.0,4.51252328337
15.0,4.61257657394
15.0,4.71262986451
15.0,4.81268315507
15.0,4.91273644564
15.0,5.01278973621
15.0,5.11284302678
15.0,5.21289631734
15.0,5.31294960791
15.0,5.41300289848
15.0,5.51305618905
15.0,5.61310947961
15.0,5.71316277018
15.0,5.81321606075
15.0,5.91326935132
15.0,6.01332264188
15.0,6.11337593245
15.0,6.21342922302
15.0,6.31348251359
15.0,6.41353580415
15.0,6.51358909472
15.0,6.61364238529
15.0,6.71369567586
15.0,6.81374896642
15.0,6.91380225699
15.0,7.01385554756
15.0,7.11390883813
15.0,7.21396212869
15.0,7.31401541926
15.0,7.41406870983
15.0,7.5141220004
15.0,7.61417529096
15.0,7.71422858153
15.0,7.8142818721
15.0,7.91433516267
15.0,8.01438845323
15.0,8.1144417438
15.0,8.21449503437
15.0,8.31454832494
15.0,8.4146016155
15.0,8.51465490607
15.0,8.61470819664
15.0,8.71476148721
15.0,8.81481477777
15.0,8.91486806834
15.0,9.01492135891
15.0,9.11497464948
15.0,9.21502794004
15.0,9.31508123061
15.0,9.41513452118
14.9864156082,9.5067921959
14.8969252246,9.55153738772
14.8074348409,9.59628257953
14.7179444573,9.64102777135
14.6284540737,9.68577296316
14.53896369,9.73051815498
14.4494733064,9.7752633468
14.3599829228,9.82000853861
14.2704925391,9.86475373043
14.1810021555,9.90949892225
14.0915117719,9.95424411406
14.0020213882,9.99898930588
13.9125310046,10.0437344977
13.823040621,10.0884796895
13.7335502373,10.1332248813
13.6440598537,10.1779700731
13.5545694701,10.222715265
13.4650790864,10.2674604568
13.3755887028,10.3122056486
13.2860983192,10.3569508404
13.1966079355,10.4016960322
13.1071175519,10.446441224
13.0176271683,10.4911864159
12.9281367847,10.5359316077
12.838646401,10.5806767995
12.7491560174,10.6254219913
12.6596656338,10.6701671831
12.5701752501,10.7149123749
12.4806848665,10.7596575668
12.3911944829,10.8044027586
12.3017040992,10.8491479504
12.2122137156,10.8938931422
12.122723332,10.938638334
12.0332329483,10.9833835258
12.0,11.0628977248
12.0,11.1629510154
12.0,11.2630043059
12.0,11.3630575965
12.0,11.4631108871
12.0,11.5631641776
12.0,11.6632174682
12.0,11.7632707588
12.0,11.8633240493
12.0,11.9633773399
12.0,12.0634306305
12.0,12.163483921
12.0,12.2635372116
12.0,12.3635905022
12.0,12.4636437927
12.0,12.5636970833
12.0,12.6637503739
12.0,12.7638036644
12.0,12.863856955
12.0,12.9639102456
12.0,13.0639635361
12.0,13.1640168267
12.0,13.2640701173
12.0,13.3641234078
12.0,13.4641766984
12.0,13.564229989
12.0,13.6642832795
12.0,13.7643365701
12.0,13.8643898607
12.0,13.9644431513
12.0,14.0644964418
12.0,14.1645497324
12.0,14.264603023
12.0,14.3646563135
12.0,14.4647096041
12.0,14.5647628947
12.0,14.6648161852
12.0,14.7648694758
12.0,14.8649227664
12.0,14.9649760569
12.0581640166,15.0290820083
12.1476544002,15.0738272001
12.2371447839,15.1185723919
12.3266351675,15.1633175838
12.4161255511,15.2080627756
12.5056159348,15.2528079674
12.5951063184,15.2975531592
12.684596702,15.342298351
12.7740870857,15.3870435428
12.8635774693,15.4317887347
12.9530678529,15.4765339265
13.0425582366,15.5212791183
13.1320486202,15.5660243101
13.2215390038,15.6107695019
13.3110293875,15.6555146937
13.4005197711,15.7002598856
13.4900101547,15.7450050774
13.5795005384,15.7897502692
13.668990922,15.834495461
13.7584813056,15.8792406528
13.8479716893,15.9239858446
13.9374620729,15.9687310364
14.0269524565,16.0134762283
14.1164428402,16.0582214201
14.2059332238,16.1029666119
14.2954236074,16.1477118037
14.3849139911,16.1924569955
14.4744043747,16.2372021873
14.5638947583,16.2819473792
14.653385142,16.326692571
14.7428755256,16.3714377628
14.8323659092,16.4161829546
14.9218562929,16.4609281464
15.0,16.51268597
15.0,16.6127392605
15.0,16.7127925511
15.0,16.8128458417
15.0,16.9128991322
15.0,17.0129524228
15.0,17.1130057134
15.0,17.2130590039
15.0,17.3131122945
15.0,17.4131655851
15.0,17.5132188756
15.0,17.6132721662
15.0,17.7133254568
15.0,17.8133787474
15.0,17.9134320379
15.0,18.0134853285
15.0,18.1135386191
15.0,18.2135919096
15.0,18.3136452002
15.0,18.4136984908
15.0,18.5137517813
15.0,18.6138050719
15.0,18.7138583625
15.0,18.813911653
15.0,18.9139649436
15.0,19.0140182342
15.0,19.1140715247
15.0,19.2141248153
15.0,19.3141781059
15.0,19.4142313964
15.0,19.514284687
15.0,19.6143379776
15.0,19.7143912681
15.0,19.8144445587
15.0,19.9144978493
15.0,20.0145511398
15.0,20.1146044304
15.0,20.214657721
15.0,20.3147110115
15.0,20.4147643021
15.0,20.5148175927
15.0,20.6148708832
15.0,20.7149241738
15.0,20.8149774644
15.0,20.9150307549
15.0,21.0150840455
15.0,21.1151373361
15.0,21.2151906266
15.0,21.3152439172
15.0,21.4152972078
15.0,21.5153504983
15.0,21.6154037889
15.0,21.7154570795
15.0,21.8155103701
15.0,21.9155636606
15.0,22.0156169512
15.0,22.1156702418
15.0,22.2157235323
15.0,22.3157768229
15.0,22.4158301135
15.0,22.515883404
15.0,22.6159366946
15.0,22.7159899852
15.0,22.8160432757
15.0,22.9160965663
15.0,23.0161498569
15.0,23.1162031474
15.0,23.216256438
15.0,23.3163097286
15.0,23.4163630191
15.0,23.5164163097
15.0,23.6164696003
15.0,23.7165228908
15.0,23.8165761814
15.0,23.916629472
14.9861191025,24.0092539317
14.9028697327,24.0647535116
14.8196203628,24.1202530915
14.7363709929,24.1757526714
14.6531216231,24.2312522513
14.5698722532,24.2867518312
14.4866228833,24.3422514111
14.4033735135,24.397750991
14.3201241436,24.4532505709
14.2368747737,24.5087501509
14.1536254039,24.5642497308
14.070376034,24.6197493107
13.9871266641,24.6752488906
13.9038772943,24.7307484705
13.8206279244,24.7862480504
13.7373785545,24.8417476303
13.6541291847,24.8972472102
13.5708798148,24.9527467901
13.4876304449,25.00824637
13.4043810751,25.06374595
13.3211317052,25.1192455299
13.2378823353,25.1747451098
13.1546329655,25.2302446897
13.0713835956,25.2857442696
12.9881342257,25.3412438495
12.9048848559,25.3967434294
12.821635486,25.4522430093
12.7383861161,25.5077425892
12.6551367463,25.5632421692
12.5718873764,25.6187417491
12.4886380065,25.674241329
12.4053886367,25.7297409089
12.3221392668,25.7852404888
12.2388898969,25.8407400687
12.1556405271,25.8962396486
12.0723911572,25.9517392285
12.0,26.0130499475
12.0,26.1131032381
12.0,26.2131565286
12.0,26.3132098192
12.0,26.4132631098
12.0,26.5133164003
12.0,26.6133696909
12.0,26.7134229815
12.0,26.813476272
12.0,26.9135295626
12.0,27.0135828532
12.0,27.1136361437
12.0,27.2136894343
12.0,27.3137427249
12.0,27.4137960155
12.0,27.513849306
12.0,27.6139025966
12.0,27.7139558872
12.0,27.8140091777
12.0,27.9140624683
12.0,28.0141157589
12.0,28.1141690494
12.0,28.21422234
12.0,28.3142756306
12.0,28.4143289211
12.0,28.5143822117
12.0,28.6144355023
12.0,28.7144887928
12.0,28.8145420834
12.0,28.914595374
12.0,29.0146486645
12.0,29.1147019551
12.0,29.2147552457
12.0,29.3148085362
12.0,29.4148618268
12.0124101278,29.5082734185
12.0956594977,29.5637729984
12.1789088675,29.6192725784
12.2621582374,29.6747721583
12.3454076073,29.7302717382
12.4286569771,29.7857713181
12.511906347,29.841270898
12.5951557169,29.8967704779
12.6784050867,29.9522700578
12.7616544566,30.0077696377
12.8449038265,30.0632692176
12.9281531963,30.1187687975
13.0114025662,30.1742683775
13.0946519361,30.2297679574
13.1779013059,30.2852675373
13.2611506758,30.3407671172
13.3444000457,30.3962666971
13.4276494155,30.451766277
13.5108987854,30.5072658569
13.5941481553,30.5627654368
13.6773975251,30.6182650167
13.760646895,30.6737645967
13.8438962649,30.7292641766
13.9271456347,30.7847637565
14.0103950046,30.8402633364
14.0936443745,30.8957629163
14.1768937443,30.9512624962
14.2601431142,31.0067620761
14.3433924841,31.062261656
14.4266418539,31.1177612359
14.5098912238,31.1732608159
14.5931405936,31.2287603958
14.6763899635,31.2842599757
14.7596393334,31.3397595556
14.8428887032,31.3952591355
14.9261380731,31.4507587154
15.0,31.5112823023
15.0,31.6113355929
15.0,31.7113888835
15.0,31.811442174
15.0,31.9114954646
15.0,32.0115487552
15.0,32.1116020457
15.0,32.2116553363
15.0,32.3117086269
15.0,32.4117619174
15.0,32.511815208
15.0,32.6118684986
15.0,32.7119217891
15.0,32.8119750797
15.0,32.9120283703
15.0,33.0120816608
15.0,33.1121349514
15.0,33.212188242
15.0,33.3122415326
15.0,33.4122948231
15.0,33.5123481137
15.0,33.6124014043
15.0,33.7124546948
15.0,33.8125079854
15.0,33.912561276
15.0,34.0126145665
15.0,34.1126678571
15.0,34.2127211477
15.0,34.3127744382
15.0,34.4128277288
15.0,34.5128810194
15.0,34.6129343099
15.0,34.7129876005
15.0,34.8130408911
15.0,34.9130941816
15.0,35.0131474722
15.0,35.1132007628
15.0,35.2132540533
15.0,35.3133073439
15.0,35.4133606345
15.0,35.513413925
15.0,35.6134672156
15.0,35.7135205062
15.0,35.8135737967
